Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
17500,0,0,0,0,0,0,0,0,0,0,0,0.602353054005085,-2.32857789458587,-1.26864251506336,-0.787207883562761,1.22701511467927,-2.41090603603463
17600,0,0,0,0,0,0,0,0,0,0,0,0.603476387693617,-2.32902934536342,-1.26949463612116,-0.795029948234654,1.22609554161726,-2.39604982390016
17700,0,0,0,0,0,0,0,0,0,0,0,0.604078444742337,-2.32911863740688,-1.26776063312649,-0.806585467418544,1.22657559598321,-2.38232986138187
17800,0,0,0,0,0,0,0,0,0,0,0,0.60434775139572,-2.32897674997146,-1.26437581032688,-0.820524190394747,1.22794908493728,-2.36933520953378
17900,0,0,0,0,0,0,0,0,0,0,0,0.604617058049103,-2.32883486253603,-1.26099098752728,-0.83446291337095,1.22932257389135,-2.35634055768569
18000,0,0,0,0,0,0,0,0,0,0,0,0.604886364702485,-2.32869297510061,-1.25760616472767,-0.848401636347154,1.23069606284542,-2.34334590583761
18100,0,0,0,0,0,0,0,0,0,0,0,0.605155671355868,-2.32855108766519,-1.25422134192807,-0.862340359323356,1.2320695517995,-2.33035125398952
18200,0,0,0,0,0,0,0,0,0,0,0,0.605459744764956,-2.32864121784843,-1.25078198835473,-0.876470597975072,1.23336531916851,-2.31736241011083
18300,0,0,0,0,0,0,0,0,0,0,0,0.605820923745904,-2.32910808068497,-1.2472597722589,-0.890919453967783,1.23453629557788,-2.3043724897383
18400,0,0,0,0,0,0,0,0,0,0,0,0.606188576805017,-2.32957069512678,-1.24374021205392,-0.905374889980804,1.23570619035426,-2.29138290491176
18500,0,0,0,0,0,0,0,0,0,0,0,0.606562654524133,-2.33002946065974,-1.24021938493128,-0.919832456453296,1.23687378129376,-2.27840091599274
18600,0,0,0,0,0,0,0,0,0,0,0,0.606936732243249,-2.3304882261927,-1.23669855780865,-0.934290022925788,1.23804137223326,-2.26541892707373
18700,0,0,0,0,0,0,0,0,0,0,0,0.607127745706074,-2.33104195033176,-1.23303320546828,-0.948996678306644,1.23949681860948,-2.25248814145883
18800,0,0,0,0,0,0,0,0,0,0,0,0.606243457458702,-2.33215345212555,-1.22851892599737,-0.965166457808953,1.24264309993989,-2.23985811909288
18900,0,0,0,0,0,0,0,0,0,0,0,0.60535916921133,-2.33326495391933,-1.22400464652647,-0.981336237311262,1.2457893812703,-2.22722809672693
19000,0,0,0,0,0,0,0,0,0,0,0,0.604474880963958,-2.33437645571312,-1.21949036705556,-0.997506016813571,1.24893566260071,-2.21459807436098
19100,0,0,0,0,0,0,0,0,0,0,0,0.603590592716585,-2.33548795750691,-1.21497608758465,-1.01367579631588,1.25208194393112,-2.20196805199503
19200,0,0,0,0,0,0,0,0,0,0,0,0.602706304469214,-2.33659945930069,-1.21046180811374,-1.02984557581819,1.25522822526153,-2.18933802962908
19300,0,0,0,0,0,0,0,0,0,0,0,0.60016017984481,-2.33563581444569,-1.20558905356637,-1.03755647305093,1.25660741886378,-2.17835025556498
19400,0,0,0,0,0,0,0,0,0,0,0,0.597410350472651,-2.33441489544328,-1.20067825146614,-1.04419229689935,1.25776526100912,-2.16758531168871
19500,0,0,0,0,0,0,0,0,0,0,0,0.594791856788439,-2.33329356006073,-1.19592639438747,-1.05065005128154,1.25895759406618,-2.15716764955035
19600,0,0,0,0,0,0,0,0,0,0,0,0.592173363104228,-2.33217222467818,-1.19117453730879,-1.05710780566372,1.26014992712324,-2.14674998741199
19700,0,0,0,0,0,0,0,0,0,0,0,0.589554869420016,-2.33105088929563,-1.18642268023012,-1.0635655600459,1.26134226018031,-2.13633232527363
19800,0,0,0,0,0,0,0,0,0,0,0,0.586936375735804,-2.32992955391308,-1.18167082315145,-1.07002331442808,1.26253459323737,-2.12591466313528
19900,0,0,0,0,0,0,0,0,0,0,0,0.584040550966718,-2.32912876334696,-1.17667405908886,-1.07733887882765,1.26422966353262,-2.11671847216597
